date,bps
202410311530,232325783.13333333
202410311600,221089939.23333335
202410311630,203634555.33333334
202410311700,198875389.5
202410311730,205713432.36666667
202410311800,182530205.8333333
202410311830,181258510.8333333
202410311900,170686268.43333334
202410311930,178957431.73333335
202410312000,155512184.2
202410312030,156813953.36666667
202410312100,147985826.03333333
202410312130,137851588.56666666
202410312200,117527812.8
202410312230,104658225.83333333
202410312300,95032700.06666666
202410312330,102225776.19999999
202411010000,87596765.4
202411010030,88655932.03333333
202411010100,80672955.13333333
202411010130,78631406.6
202411010200,89957840
202411010230,83710050.73333332
202411010300,84712286
202411010330,83865423.13333333
202411010400,88870719.93333334
202411010430,93704937.16666666
202411010500,103812818.73333332
202411010530,119562663.13333333
202411010600,129829262.23333333
202411010630,157127177.76666665
202411010700,171180796.8
202411010730,182742446.6
202411010800,183518906.5
202411010830,219820867.60000002
202411010900,223387312.76666665
202411010930,233334986.26666665
202411011000,224545671.56666666
202411011030,227485196.96666664
202411011100,215796518.73333335
202411011130,223757034.46666667
202411011200,217147214.8
202411011230,230996168.96666664
202411011300,208954703.46666667
202411011330,206876400.53333333
202411011400,213088285.8
202411011430,211029647.6
202411011500,207677661.6666667
202411011530,202160134.6666667
202411011600,200725914.1666667
202411011630,199678042.39999998
202411011700,205753542.03333333
202411011730,192829334.16666666
202411011800,188077956
202411011830,190049191.2
202411011900,174155037.06666666
202411011930,168126520.86666667
202411012000,149728688.3
202411012030,159938710.46666667
202411012100,139737112.76666665
202411012130,137032203.3333333
202411012200,121560036.46666667
202411012230,114731152.43333334
202411012300,98097777.46666667
202411012330,113169400.2
202411020000,90551042.7
202411020030,90551042.7
202411020100,75188381.33333333
202411020130,80892447.43333334
202411020200,77270938.19999999
202411020230,77959683.2
202411020300,82613457.8
202411020330,82250162.56666666
202411020400,83134164.16666666
202411020430,86813578
202411020500,92060271.03333333
202411020530,98793426.16666666
202411020600,110152460.83333334
202411020630,139844398.9
202411020700,136000640.7
202411020730,147551324.73333335
202411020800,155109542.1666667
202411020830,181600116.3
202411020900,164585879.56666666
202411020930,189833249.5
202411021000,168197811
202411021030,160784620.76666665
202411021100,159631195.5
202411021130,164857689.4
202411021200,157785278
202411021230,171292438.89999998
202411021300,163021368.26666665
202411021330,152238481.76666665
202411021400,153830220.53333333
202411021430,150609985.43333334
202411021500,151025915.53333333
202411021530,148532994.66666666
202411021600,152378747.46666667
202411021630,160748002.2
202411021700,143190925.1
202411021730,147540071.6
202411021800,147540071.6
202411021830,142315873.46666667
202411021900,135963163.8
202411021930,129688849.9
202411022000,131706143.69999999
202411022030,127873857.83333333
202411022100,114526945.73333333
202411022130,120721426.53333333
202411022200,103332724.69999999
202411022230,104586951.4
202411022300,87804420.03333333
202411022330,102601488.63333333
202411030000,78100468.66666666
202411030030,72731307.19999999
202411030100,72731307.19999999
202411030130,65855380.3
202411030200,65820900.3
202411030230,65390591.133333325
202411030300,64393226.766666666
202411030330,82651614.06666666
202411030400,65580733.43333333
202411030430,73395971.93333334
202411030500,74550436.89999999
202411030530,82461389.8
202411030600,94814816.5
202411030630,115705698.63333333
202411030700,117704295.93333332
202411030730,141075933.46666667
202411030800,168559777.6
202411030830,176300142.8333333
202411030900,175369471.16666666
202411030930,178867231
202411031000,167032326.03333333
202411031030,168823820.06666666
202411031100,161300041.23333335
202411031130,156271374.86666667
202411031200,152179350.73333332
202411031230,166401980.6
202411031300,156950943
202411031330,155883747.23333332
202411031400,160427077.89999998
202411031430,153643487.16666666
202411031500,150380123.13333333
202411031530,160411797.7
202411031600,157631001.46666667
202411031630,160041594.5
202411031700,173576386.53333333
202411031730,165202239.2
202411031800,163671652.26666665
202411031830,183617805.93333334
202411031900,203936481.36666667
202411031930,173055081.29999998
202411032000,155453956.4
202411032030,150614925.86666667
202411032100,144915145.23333335
202411032130,135713288.23333335
202411032200,127163265.63333334
202411032230,104820911.43333334
202411032300,98964896.36666667
202411032330,112491327.6
202411040000,82166887.73333333
202411040030,77475619.86666667
202411040100,72077073.73333333
202411040130,68628015.1
202411040200,81446993.5
202411040230,81446993.5
202411040300,74984556.66666666
202411040330,78013996.1
202411040400,83835237.96666667
202411040430,89147520.5
202411040500,123185916.69999999
202411040530,109821134.56666666
202411040600,117124360.76666665
202411040630,147584580.9
202411040700,165479891.89999998
202411040730,180152302.06666666
202411040800,197913071.56666666
202411040830,227873073.96666667
202411040900,216190894.4
202411040930,226122426.96666667
202411041000,241059527.8
202411041030,225926455.06666666
202411041100,236653539.73333332
202411041130,242812887.8
202411041200,226240300.06666666
202411041230,213444849.43333334
202411041300,228027941.3333333
202411041330,235478928.6
202411041400,235478928.6
202411041430,228735264.09999996
202411041500,237654164.2
202411041530,223673286.3333333
202411041600,225839300.06666666
202411041630,206260221.66666666
202411041700,197368271.73333332
202411041730,196578113.36666667
202411041800,193610722.4
202411041830,208557363.46666664
202411041900,174512837.73333332
202411041930,178981222.16666666
202411042000,172627223
202411042030,158870410.1
202411042100,150626726.1
202411042130,148217099.36666667
202411042200,130571174.69999999
202411042230,114221990.66666666
202411042300,100860845.16666666
202411042330,115809083.03333333
202411050000,80902082.6
202411050030,80902082.6
202411050100,81113043.63333333
202411050130,75437560.46666667
202411050200,86519534.9
202411050230,73421876.03333333
202411050300,81152436.13333333
202411050330,83453236.33333333
202411050400,92902297.56666666
202411050430,97625035.5
202411050500,104703880.46666667
202411050530,124003379.56666666
202411050600,142196217.6
202411050630,171521016.13333333
202411050700,187748242
202411050730,201772160.23333335
202411050800,200774235.5
202411050830,232581612.53333333
202411050900,232581612.53333333
202411050930,250455235.56666666
202411051000,237891798.53333333
202411051030,235155754.03333333
202411051100,233384463.63333333
202411051130,236261032.96666664
202411051200,2306420550.1
202411051230,214174022.36666667
202411051300,214287843.13333333
202411051330,229015213.23333335
202411051400,223609726.56666666
202411051430,243737331.76666665
202411051500,231240635.3333333
202411051530,236364620.8333333
202411051600,227715082.66666666
202411051630,221414430.86666667
202411051700,232326480.96666667
202411051730,237476245.1
202411051800,221078796.46666664
202411051830,241014749.1666667
202411051900,204660232.3333333
202411051930,220106913.46666664
202411052000,182077657.46666667
202411052030,163771312.9
202411052100,155514476.6666667
202411052130,147365720.63333333
202411052200,124895500.43333334
202411052230,111544267.93333334
202411052300,96094373.6
202411052330,111618426.03333333
202411060000,93496572.53333333
202411060030,82742705.63333333
202411060100,79339484.93333334
202411060130,68726672.76666667
202411060200,68123932.96666667
202411060230,64746235.233333334
202411060300,67871972.2
202411060330,76887064.9
202411060400,86140561.96666667
202411060430,95049691.8
202411060500,108559395.03333333
202411060530,127679044.93333332
202411060600,146518356.43333334
202411060630,161992086.4
202411060700,184569253.26666665
202411060730,224017234.23333332
202411060800,224017234.23333332
202411060830,235064354.8333333
202411060900,220851397.76666665
202411060930,241696446.56666666
202411061000,248258903.2
202411061030,222371349.10000002
202411061100,225603525.93333334
202411061130,234240373.76666665
202411061200,229315779.46666664
202411061230,220623457.2
202411061300,229163290.2
202411061330,227879848.56666666
202411061400,226655789.03333333
202411061430,235848775.8333333
202411061500,271614840.96666664
202411061530,236432653.1
202411061600,223032480.56666666
202411061630,224472265.2
202411061700,208612650.89999998
202411061730,213089717.96666667
202411061800,193035722.2
202411061830,210202414.5
202411061900,193498233.23333335
202411061930,202389178.6
202411062000,174921221.36666667
202411062030,171747082.73333332
202411062100,161897319.2
202411062130,161686979
202411062200,130936961.46666667
202411062230,125744890.63333334
202411062300,105414607.53333333
202411062330,120731857.96666667
202411070000,88578911.33333333
202411070030,80092904.4
202411070100,82804450.56666666
202411070130,76369986.7
202411070200,83837769.06666666
202411070230,75618079.26666667
202411070300,78162364.93333334
202411070330,88233035.26666667
202411070400,88248343.76666667
202411070430,103755424.23333333
202411070500,107707017.23333333
202411070530,123953465.8
202411070600,134861091.6666667
202411070630,170424246.7
202411070700,188165002.86666667
202411070730,209914739.89999998
202411070800,208382663.76666665
202411070830,230113790.26666665
202411070900,227157749.3
202411070930,240539645.23333335
202411071000,238501723.7
202411071030,242649767.66666666
202411071100,244449683.16666666
202411071130,243098081.76666665
202411071200,223141464.43333334
202411071230,225935080.13333333
202411071300,225935080.13333333
202411071330,229481517.8
202411071400,222666942.8333333
202411071430,226612492.93333334
202411071500,243689852.56666666
